@@@@@@@@@@@@@@@@@@@@, @@@@
STORY_EVENT@1122_255@BODY_LORE, 1人の{EventStackLeader}が腰に手を当てながら近づき、ため息と共に不満の声を上げます。「忙しいんですけど、わかりませんか？ お呼びでないあなたが邪魔したせいで、何時間分の効率が下がるかもしれないんですけど」
STORY_EVENT@1122_255@BUTTON_1, 「{EventHouseLord}と話しに来るのは正当な理由だと思うが」
STORY_EVENT@1122_255@BUTTON_1@HERO_IS_PLAYERLE, 「{EventHouseLord}と話しに来るのは正当な理由だと思うが」
STORY_EVENT@1122_255@BUTTON_2, 「これがお前の人生最後の休憩だ。くたばれ！」
STORY_EVENT@1122_255@BUTTON_3, そのまま仕事に戻らせる
STORY_EVENT@1122_255@TITLE, 仕事してるんですけど！
STORY_EVENT@1122_256@BODY_FOOTER, {EventStackLeader.Name}は苛立たしげに{EventHero.FirstName}を見つめます。「で？ どうする？ 私はぜひとも狩りを終わらせたいね！」
STORY_EVENT@1122_256@BODY_HEADER, 位の低い貴族とその従者たちは、{EventStructure.Name}の中にいる何かを追跡するのに夢中で、危うくあなたの軍に気づかないところでした。
STORY_EVENT@1122_256@BODY_HEADER@HERO_IS_PLAYERLE, 位の低い貴族とその従者たちは、{EventStructure.Name}の中にいる何かを追跡するのに夢中で、危うくあなたに気づかないところでした。
STORY_EVENT@1122_256@BODY_LORE, {EventStackLeader.Name}は{EventHero.Name}に近づき、声を潜めて話しかけます。「ごきげんよう！ 我々は実に栄誉ある獣を… 実に捕まえにくい{RandomAnimal}を追い詰めたところだ！ {EventHouse.Name}家に素晴らしい獲物を持ち帰りたいので、ここはお引き取り願いたい！」
STORY_EVENT@1122_256@BODY_LORE@HERO_IS_PLAYERLE, {EventStackLeader.Name}はあなたに近づき、声を潜めて話しかけます。「ごきげんよう！ 我々は実に栄誉ある獣を… 実に捕まえにくい{RandomAnimal}を追い詰めたところだ！ {EventHouse.Name}家に素晴らしい獲物を持ち帰りたいので、ここはお引き取り願いたい！」
STORY_EVENT@1122_256@BUTTON_1, 「ここから立ち去り、代わりに{EventCity}から鹿肉をもらっていきなさい[food/]」
STORY_EVENT@1122_256@BUTTON_2, 「この気高い{RandomAnimal}は私の保護下にある。今すぐここから出て行け！」
STORY_EVENT@1122_256@BUTTON_3, 幻影を生み出す。「見よ！ 獣があちらへと逃げていくではないか！」
STORY_EVENT@1122_256@BUTTON_4, 「今日、密猟罪は死刑に値する！：
STORY_EVENT@1122_256@BUTTON_5, 「こんなくだらない娯楽に構っている暇はない。さらばだ！」
STORY_EVENT@1122_256@TITLE, 餌
STORY_EVENT@1122_260@BODY_FOOTER, {EventStackLeader}は再び微笑みます。「あなたは目が肥えていらっしゃるようですね。私たちの作品を買いませんか？」
STORY_EVENT@1122_260@BODY_HEADER, {EventHouse.Name}の軍勢が{EventStructure}を囲み、光のオーブみたいなものを振りかざしています。
STORY_EVENT@1122_260@BODY_LORE, そのオーブの正体は芸術的な魔法の渦でした。小さくて色とりどりに光る像を生み出しています。1人の{EventStackLeader.Name}が{EventHero}の視線に気づき、ニヤリと微笑みました。「傑作ですよね？ 小像を作るために、魔法を使って{EventStructure}から魂を解放したのです。我々の作品、感動しませんか？」
STORY_EVENT@1122_260@BODY_LORE@HERO_IS_PLAYERLE, そのオーブの正体は芸術的な魔法の渦でした。小さくて色とりどりに光る像を生み出しています。1人の{EventStackLeader.Name}があなたの視線に気づき、ニヤリと微笑みました。「傑作ですよね？ 小像を作るために、魔法を使って{EventStructure}から魂を解放したのです。我々の作品、感動しませんか？」
STORY_EVENT@1122_260@BUTTON_1, 「ここから出て行ってくれるなら、あなたたちの作品を買おう[gold/]」
STORY_EVENT@1122_260@BUTTON_1@HERO_IS_PLAYERLE, 「ここから出て行ってくれるなら、あなたたちの作品を買おう[gold/]」
STORY_EVENT@1122_260@BUTTON_2, 「我々の方が上手に作れたら、{EventStructure}から立ち去りなさい」
STORY_EVENT@1122_260@BUTTON_2@HERO_IS_PLAYERLE, 「私の方が上手に作れたら、{EventStructure}から立ち去りなさい」
STORY_EVENT@1122_260@BUTTON_4, 「お前たちの傑作を決意ごと壊してやる！」
STORY_EVENT@1122_260@BUTTON_4@HERO_IS_PLAYERLE, 「お前たちの傑作を決意ごと壊してやる！」
STORY_EVENT@1122_260@BUTTON_5, 奇妙で小さな人形作りに専念する彼らを放っておく。
STORY_EVENT@1122_260@TITLE, 超自然的な小像
STORY_EVENT@1122_261@BODY_FOOTER, 「十分な数の不死労働者を増やすまで、ここに留まらないといけないのです」と{EventStackLeader}はつぶやきます。
STORY_EVENT@1122_261@BODY_HEADER, {EventStructure}に足を運んだあなたの部隊は、{EventHouse}家の軍団が一斉に詠唱している場面に出くわします。
STORY_EVENT@1122_261@BODY_HEADER@HERO_IS_PLAYERLE, {EventStructure}に足を運んだあなたは、{EventHouse}家の軍団が一斉に詠唱している場面に出くわします。
STORY_EVENT@1122_261@BODY_LORE, 軍隊が唱える呪文の調べに合わせて、数十体のスケルトンが蘇る様子を{EventHero.Name}は目の当たりにします。「{EventHouse}家のために労働者を増やしているのです」と司令官の{EventStackLeader}がうめきました。「あなたのために立ち去りたいところですが、私の民は、この地面の下に眠る骨の労働力を当てにしているのです」
STORY_EVENT@1122_261@BODY_LORE@HERO_IS_PLAYERLE, 軍隊が唱える呪文の調べに合わせて、数十体のスケルトンが蘇る様子をあなたは目の当たりにします。「{EventHouse}家のために労働者を増やしているのです」と司令官の{EventStackLeader}がうめきました。「あなたのために立ち去りたいところですが、私の民は、この地面の下に眠る骨の労働力を当てにしているのです」
STORY_EVENT@1122_261@BUTTON_1, 「今すぐ退去すれば、{EventCity}から労働者を派遣してやろう」
STORY_EVENT@1122_261@BUTTON_1@HERO_IS_PLAYERLE, 「今すぐ退去すれば、{EventCity}から労働者を派遣してやろう」
STORY_EVENT@1122_261@BUTTON_3, 「我々が代わりに死者を生き返らせてやろうか？」
STORY_EVENT@1122_261@BUTTON_3@HERO_IS_PLAYERLE, 「私が代わりに死者を生き返らせてやろうか？」
STORY_EVENT@1122_261@BUTTON_4, 「この卑劣な冒涜の代償を払ってもらおう！」
STORY_EVENT@1122_261@BUTTON_5, 「そのまま続けるがいい。我々は関与したくない」
STORY_EVENT@1122_261@BUTTON_5@HERO_IS_PLAYERLE, 「そのまま続けるがいい。私は関与したくない」
STORY_EVENT@1122_261@TITLE, 過労死
STORY_EVENT@1122_262@BODY_FOOTER, 「命を懸けて賽を振れ、{EventHero.Name}。お前が勝てば出て行ってやろう。もし負けたら… ふっ…」
STORY_EVENT@1122_262@BODY_HEADER, あなたが足を運んだ{EventStructure}で、{EventHouse.Name}家の陰険な悪漢たちがサイコロの遊戯を楽しんでいます。
STORY_EVENT@1122_262@BODY_HEADER@HERO_IS_PLAYERLE, あなたの部隊が足を運んだ{EventStructure}で、{EventHouse.Name}家の陰険な悪漢たちがサイコロの遊戯を楽しんでいます。
STORY_EVENT@1122_262@BODY_LORE, 1人の{EventStackLeader}が新鮮な{RandomUnit}の死体を見下ろし、その哀れな者の血がついた短剣を袖で拭き取っています。<<Cp:EventStackLeader>>は{EventHero}に気づくとうなり声をあげ、骨で作られた血まみれのサイコロを身振りで示しました。<<Co:EventStackLeader>>の悪党仲間たちは、期待に胸を膨らませてケラケラ笑っています。
STORY_EVENT@1122_262@BODY_LORE@HERO_IS_PLAYERLE, 1人の{EventStackLeader}が新鮮な{RandomUnit}の死体を見下ろし、その哀れな者の血がついた短剣を袖で拭き取っています。<<Cp:EventStackLeader>>はあなたに気づくとうなり声をあげ、骨で作られた血まみれのサイコロを身振りで示しました。<<Co:EventStackLeader>>の悪党仲間たちは、期待に胸を膨らませてケラケラ笑っています。
STORY_EVENT@1122_262@BUTTON_1, 「一獲千金が叶えば[gold/]賭け事は必要ないだろう。ほら、出て行け！」
STORY_EVENT@1122_262@BUTTON_3, イカサマをして勝つ。
STORY_EVENT@1122_262@BUTTON_4, 「お前の運は尽きたようだな！」
STORY_EVENT@1122_262@BUTTON_5, 「今日は運試しするつもりはない」
STORY_EVENT@1122_262@BUTTON_6, 混沌はあなたの味方だ。だからサイコロを振る
STORY_EVENT@1122_262@TITLE, 賭博師
STORY_EVENT@1122_264@BODY_FOOTER, {EventStackLeader}は憤慨しながら{EventHero}を見ています。「私たちの… 効率の悪さをお許しください。問題が解決すれば、この{EventStructure}はお譲りしますので」
STORY_EVENT@1122_264@BODY_FOOTER@HERO_IS_PLAYERLE, {EventStackLeader}は憤慨しながらあなたを見ています。「私たちの… 効率の悪さをお許しください。問題が解決すれば、この{EventStructure}はお譲りしますので」
STORY_EVENT@1122_264@BODY_HEADER, {EventStructure}の近くで{EventHouse.Name}家の集団が、計算機を片手に地面を指差して口論しています。それも大きな声で。
STORY_EVENT@1122_264@BODY_LORE, 「この区域は鉄の方がもっと出る、間違いない」と1人は叫んでいます。「違うだろ、この素人め。この土地は金の方が多い、火を見るより明らかだ」と別の人は喚いています。「ケンカをやめて集中してくれないと永遠に帰れないよ！」と彼らの監督者である{EventStackLeader}が懇願しています。
STORY_EVENT@1122_264@BUTTON_1, 「立ち去れ。{EventCity}の[structureprod/]に行けば、発見した情報を共有してくれるだろう」
STORY_EVENT@1122_264@BUTTON_3, 金属の知識を活かして議論を収める。
STORY_EVENT@1122_264@BUTTON_4, 「鉄が欲しいなら、我らの鋭い刃を味わうがいい！」
STORY_EVENT@1122_264@BUTTON_5, 「調査が終わったら戻ってこよう」
STORY_EVENT@1122_264@BUTTON_5@HERO_IS_PLAYERLE, 「調査が終わったら戻ってこよう」
STORY_EVENT@1122_264@TITLE, 状況調査
STORY_EVENT@1122_265@BODY_FOOTER, {EventStackLeader}は{EventHero}に向かってうなります。「この魔法を解くことができません。助けていただければ、すぐに立ち去ります」
STORY_EVENT@1122_265@BODY_FOOTER@HERO_IS_PLAYERLE, {EventStackLeader}はあなたに向かってうなります。「この魔法を解くことができません。助けていただければ、すぐに立ち去ります」
STORY_EVENT@1122_265@BODY_HEADER, {EventStructure.Name}の周りを光り輝くオーブが回り、{EventHouse}家の大きくて不格好な機械に光を反射させています。
STORY_EVENT@1122_265@BODY_LORE, 「引っ張り出せませんか？それとも泥が多すぎますか？」と{EventHouse.Name}家の労働者が上官に聞きました。{EventStackLeader}は首を振ります。「問題は泥じゃない。{EventStructure}だ！あそこから流れ出る悪しき魔法のせいで、我々の掘削器がはまって動かなくなってしまった！その呪文を和らげない限り、仕事を終わらせるのは無理だぞ！」
STORY_EVENT@1122_265@BUTTON_1, 「我々の魔術師たち[mana/]が装置を解放してもらおう」
STORY_EVENT@1122_265@BUTTON_1@HERO_IS_PLAYERLE, 「私の魔術師たち[mana/]が装置を解放してもらおう」
STORY_EVENT@1122_265@BUTTON_3, 「私が自ら呪文を解いてみせよう」
STORY_EVENT@1122_265@BUTTON_4, 「ははっ！動けない標的が一番殺しやすい！」
STORY_EVENT@1122_265@BUTTON_5, 彼らの幸運を祈って先を急ぐ。
STORY_EVENT@1122_265@TITLE, 沼にはまって
STORY_EVENT@1122_266@BODY_FOOTER, 「我が{EventStructure}を訪ねた理由を述べよ」と{EventHouseLord}が問いかけます。
STORY_EVENT@1122_266@BODY_HEADER, {EventStructure}を占拠している{EventHouse}家の軍隊に近づく前に、その{EventHouseLord.Title}である{EventHouseLord.Name}が先に接触してきます。
STORY_EVENT@1122_266@BODY_HEADER@STACKLEADER_IS_H, {EventHero}が{EventStructure}を占拠している{EventHouse}家の軍隊に近づく前に、その{EventHouseLord.Title}である{EventHouseLord.Name}が先に接触してきます。
STORY_EVENT@1122_266@BODY_LORE, 「我が<<m:EventStackLeader>>に何のようだ？」{EventHouseLord.FirstName}はあなたの軍隊を用心深く観察し、状況を判断しています。「彼らは我が命令に従い、この{EventStructure}を守っているのだが」。{EventHouseLord.Title}の部隊はあなたたちのやり取りを緊張した面持ちで眺めていて、必要な場合は攻撃の準備が整っているように見えます。
